email_id,campaign_id,opens
66310,106,1
66311,106,1
66312,106,1
66313,106,1
66314,106,1
66315,106,1
66316,106,1
66317,106,1
66318,106,2
66319,106,1
66320,106,1
66321,106,1
66322,106,4
66323,106,1
66324,106,1
66325,106,1
66326,106,1
66327,106,1
66328,106,1
66329,106,1
66330,106,1
66331,106,1
66332,106,1
66333,106,1
66334,106,1
288,106,1
66335,106,1
66336,106,1
66337,106,1
66338,106,1
66339,106,1
66340,106,1
66341,106,1
66342,106,1
66343,106,1
66344,106,1
66345,106,1
66346,106,1
66347,106,1
66348,106,2
66349,106,1
66350,106,1
66351,106,3
774,106,1
66352,106,1
66353,106,1
66354,106,1
293,106,1
66355,106,1
66356,106,1
66357,106,1
66358,106,1
66359,106,1
66360,106,1
66361,106,1
66362,106,1
66363,106,1
66364,106,1
66365,106,1
66366,106,1
66367,106,1
66368,106,1
66369,106,1
66370,106,1
66371,106,1
66372,106,1
66373,106,1
66374,106,1
66375,106,1
66376,106,1
66377,106,1
66378,106,2
66379,106,1
66380,106,1
66381,106,1
66382,106,1
66383,106,1
66384,106,2
66385,106,1
66386,106,1
66387,106,1
66388,106,1
66389,106,1
66390,106,1
66391,106,1
66392,106,2
66393,106,1
66394,106,1
66395,106,3
66396,106,1
66397,106,1
66398,106,2
66399,106,1
66400,106,1
66401,106,1
66402,106,1
66403,106,1
66404,106,3
66405,106,1
66406,106,1
66407,106,1
66408,106,1
66409,106,1
66410,106,2
66411,106,2
66412,106,1
66413,106,1
66414,106,1
66415,106,1
66416,106,1
66417,106,2
66418,106,1
66419,106,1
66420,106,1
66421,106,1
66422,106,1
66423,106,1
66424,106,1
66425,106,1
66426,106,2
66427,106,1
66428,106,1
66429,106,2
66430,106,1
66431,106,1
66432,106,1
66433,106,1
66434,106,2
66435,106,1
66436,106,2
66437,106,1
66438,106,1
66439,106,1
66440,106,1
66441,106,1
66442,106,1
66443,106,1
66444,106,1
66445,106,1
66446,106,1
66447,106,1
66448,106,1
66449,106,1
66450,106,2
66451,106,1
66452,106,1
66453,106,2
66454,106,1
66455,106,1
66456,106,1
66457,106,1
66458,106,1
66459,106,2
66460,106,1
66461,106,2
66462,106,2
66463,106,1
66464,106,1
66465,106,1
66466,106,2
66467,106,2
66468,106,1
66469,106,1
66470,106,1
66471,106,1
66472,106,2
66473,106,1
66474,106,1
66475,106,1
66476,106,1
66477,106,1
66478,106,1
66479,106,1
66480,106,1
66481,106,1
66482,106,2
66483,106,1
66484,106,2
66485,106,1
66486,106,1
66487,106,1
66488,106,1
66489,106,1
66490,106,1
66491,106,1
66492,106,1
66493,106,1
66494,106,1
66495,106,1
66496,106,1
66497,106,2
66498,106,1
66499,106,1
66500,106,1
66501,106,1
66502,106,1
66503,106,1
66504,106,1
66505,106,1
66506,106,1
66507,106,1
66508,106,1
66509,106,1
66510,106,1
66511,106,1
66512,106,1
66513,106,1
66514,106,1
66515,106,1
66516,106,1
66517,106,1
66518,106,1
66519,106,1
66520,106,1
66521,106,1
66522,106,1
66523,106,2
66524,106,1
66525,106,1
66526,106,2
66527,106,1
66528,106,1
66529,106,1
66530,106,1
66531,106,1
66532,106,2
66533,106,2
66534,106,1
66535,106,1
66536,106,1
66537,106,2
66538,106,1
66539,106,2
66540,106,1
66541,106,1
66542,106,1
66543,106,1
66544,106,1
66545,106,1
66546,106,1
66547,106,1
66548,106,1
66549,106,1
66550,106,1
66551,106,1
66552,106,1
66553,106,1
66554,106,1
66555,106,1
66556,106,1
66557,106,1
66558,106,2
66559,106,1
66560,106,1
66561,106,1
66562,106,1
66563,106,1
66564,106,1
66565,106,1
66566,106,1
66567,106,1
66568,106,1
66569,106,1
66570,106,1
66571,106,1
66572,106,1
66573,106,1
66574,106,1
66575,106,2
66576,106,1
66577,106,1
66578,106,1
66579,106,1
66580,106,2
66581,106,1
66582,106,2
66583,106,1
66584,106,1
66585,106,1
66586,106,1
66587,106,2
66588,106,1
66589,106,1
285,106,1
66590,106,1
66591,106,1
66592,106,1
66593,106,1
66594,106,1
66595,106,2
66596,106,2
66597,106,1
66598,106,1
66599,106,1
66600,106,1
66601,106,1
66602,106,1
66603,106,2
66604,106,1
66605,106,1
66606,106,1
5091,106,1
66607,106,2
66608,106,1
66609,106,1
66610,106,1
66611,106,1
66612,106,1
66613,106,1
66614,106,1
66615,106,1
66616,106,1
66617,106,1
66618,106,2
66619,106,1
66620,106,1
66621,106,1
66622,106,1
66623,106,1
66624,106,1
66625,106,1
66626,106,1
66627,106,2
66628,106,2
66629,106,1
66630,106,1
66631,106,1
66632,106,1
66633,106,1
66634,106,1
66635,106,1
66636,106,1
66637,106,1
66638,106,1
66639,106,3
66640,106,2
66641,106,2
66642,106,1
66643,106,1
66644,106,1
66645,106,1
66646,106,1
66647,106,2
66648,106,1
66649,106,1
66650,106,1
66651,106,2
66652,106,1
66653,106,1
66654,106,2
66655,106,2
66656,106,1
66657,106,2
66658,106,1
66659,106,1
66660,106,1
754,106,2
66661,106,1
66662,106,1
66663,106,1
66664,106,1
66665,106,1
66666,106,1
66667,106,1
66668,106,1
66669,106,2
66670,106,1
66671,106,1
66672,106,2
66673,106,1
66674,106,1
66675,106,1
66676,106,1
66677,106,2
66678,106,1
66679,106,2
66680,106,1
66681,106,1
66682,106,1
66683,106,2
66684,106,2
66685,106,1
66686,106,1
66687,106,1
66688,106,1
66689,106,1
66690,106,2
66691,106,2
66692,106,1
66693,106,1
66694,106,1
66695,106,1
66696,106,1
66697,106,2
66698,106,1
66699,106,1
66700,106,1
66701,106,2
66702,106,1
66703,106,1
66704,106,1
66705,106,2
66706,106,1
66707,106,1
66708,106,1
66709,106,1
66710,106,1
66711,106,2
66712,106,1
66713,106,1
66714,106,2
66715,106,1
66716,106,2
66717,106,3
66718,106,1
66719,106,1
66720,106,2
66721,106,1
66722,106,1
66723,106,2
66724,106,1
66725,106,1
66726,106,1
66727,106,1
66728,106,1
66729,106,1
66730,106,2
66731,106,1
66732,106,1
66733,106,2
66734,106,1
66735,106,1
66736,106,1
66737,106,2
66738,106,1
66739,106,2
66740,106,1
66741,106,1
66742,106,1
66743,106,3
66744,106,1
66745,106,1
66746,106,2
66747,106,1
66748,106,1
66749,106,1
66750,106,2
66751,106,1
66752,106,1
66753,106,1
66754,106,1
66755,106,1
66756,106,2
66757,106,1
66758,106,1
66759,106,1
66760,106,1
66761,106,1
66762,106,1
66763,106,1
66764,106,1
66765,106,1
66766,106,1
66767,106,1
66768,106,1
66769,106,1
66770,106,1
66771,106,1
66772,106,1
66773,106,1
66774,106,1
66775,106,2
66776,106,1
66777,106,1
66778,106,2
66779,106,3
66780,106,1
66781,106,2
66782,106,1
66783,106,1
66784,106,2
66785,106,2
66786,106,1
66787,106,1
66788,106,2
66789,106,2
66790,106,1
66791,106,1
66792,106,1
66793,106,1
66794,106,1
66795,106,1
66796,106,1
66797,106,1
66798,106,1
66799,106,1
66800,106,1
66801,106,1
66802,106,1
66803,106,1
66804,106,1
66805,106,1
66806,106,1
66807,106,1
66808,106,1
66809,106,1
66810,106,1
66811,106,1
66812,106,3
66813,106,1
66814,106,1
66815,106,1
66816,106,1
66817,106,1
66818,106,1
66819,106,2
66820,106,1
66821,106,1
66822,106,1
66823,106,1
66824,106,1
66825,106,1
66826,106,2
66827,106,1
66828,106,1
66829,106,1
66830,106,2
66831,106,1
66832,106,1
66833,106,1
66834,106,1
66835,106,2
66836,106,1
66837,106,2
66838,106,1
66839,106,1
66840,106,1
66841,106,1
66842,106,1
66843,106,2
66844,106,1
66845,106,2
66846,106,2
66847,106,2
66848,106,1
66849,106,1
66850,106,3
66851,106,1
66852,106,1
66853,106,1
66854,106,1
66855,106,1
66856,106,1
66857,106,1
66858,106,1
66859,106,1
66860,106,1
66861,106,1
66862,106,1
66863,106,1
66864,106,1
66865,106,1
66866,106,2
66867,106,1
66868,106,1
66869,106,1
66870,106,1
66871,106,1
66872,106,1
66873,106,1
66874,106,1
66875,106,2
66876,106,3
4574,106,1
66877,106,1
66878,106,1
66879,106,1
66880,106,2
66881,106,1
66882,106,1
66883,106,1
66884,106,1
66885,106,1
66886,106,1
66887,106,2
66888,106,1
66889,106,1
66890,106,1
66891,106,1
66892,106,2
66893,106,1
66894,106,1
66895,106,1
66896,106,1
66897,106,2
66898,106,1
66899,106,2
66900,106,1
66901,106,2
66902,106,1
66903,106,1
66904,106,1
66905,106,1
66906,106,1
66907,106,1
66908,106,1
66909,106,1
66910,106,1
66911,106,1
66912,106,1
66913,106,2
66914,106,1
66915,106,1
66916,106,1
66917,106,1
66918,106,1
66919,106,2
66920,106,1
66921,106,1
66922,106,2
66923,106,1
66924,106,1
66925,106,2
66926,106,1
66927,106,1
66928,106,1
66929,106,1
66930,106,1
66931,106,1
66932,106,1
66933,106,1
66934,106,1
66935,106,2
66936,106,1
66937,106,1
66938,106,1
66939,106,1
66940,106,1
66941,106,1
66942,106,1
66943,106,1
66944,106,1
66945,106,1
66946,106,1
66947,106,1
66948,106,1
66949,106,1
66950,106,1
66951,106,1
66952,106,1
66953,106,2
66954,106,1
66955,106,1
66956,106,1
66957,106,1
66958,106,1
66959,106,1
66960,106,1
66961,106,1
66962,106,1
66963,106,1
66964,106,1
66965,106,3
66966,106,1
66967,106,1
66968,106,1
66969,106,1
66970,106,1
66971,106,1
66972,106,1
66973,106,1
66974,106,1
66975,106,1
66976,106,1
66977,106,1
66978,106,1
66979,106,2
66980,106,1
66981,106,1
66982,106,1
66983,106,1
66984,106,2
66985,106,2
66986,106,1
66987,106,1
66988,106,1
66989,106,1
66990,106,1
66991,106,1
66992,106,1
66993,106,1
66994,106,1
66995,106,1
66996,106,1
66997,106,1
66998,106,1
66999,106,1
67000,106,1
67001,106,1
67002,106,1
67003,106,1
67004,106,2
67005,106,1
67006,106,1
67007,106,1
67008,106,1
67009,106,1
67010,106,1
67011,106,1
67012,106,1
67013,106,1
67014,106,1
67015,106,1
67016,106,1
67017,106,1
67018,106,1
67019,106,1
67020,106,1
67021,106,1
67022,106,2
67023,106,1
67024,106,1
67025,106,1
67026,106,1
67027,106,1
67028,106,1
67029,106,1
67030,106,1
67031,106,1
67032,106,1
67033,106,1
67034,106,1
67035,106,3
67036,106,2
67037,106,1
67038,106,2
67039,106,1
67040,106,1
67041,106,2
67042,106,1
67043,106,1
67044,106,2
67045,106,1
67046,106,1
67047,106,1
67048,106,1
67049,106,1
67050,106,1
67051,106,1
67052,106,1
67053,106,1
67054,106,1
67055,106,1
67056,106,1
67057,106,1
67058,106,1
67059,106,1
67060,106,1
67061,106,1
67062,106,1
67063,106,1
67064,106,1
67065,106,1
67066,106,2
67067,106,1
67068,106,1
67069,106,1
67070,106,1
67071,106,1
67072,106,1
67073,106,1
67074,106,1
67075,106,2
67076,106,1
67077,106,1
67078,106,1
67079,106,1
67080,106,1
67081,106,2
67082,106,2
67083,106,1
67084,106,1
67085,106,1
67086,106,1
67087,106,1
67088,106,1
67089,106,1
67090,106,1
67091,106,1
67092,106,1
67093,106,1
67094,106,1
67095,106,2
67096,106,1
67097,106,1
67098,106,2
67099,106,1
67100,106,1
67101,106,1
67102,106,1
67103,106,1
67104,106,1
67105,106,1
67106,106,1
67107,106,1
67108,106,1
67109,106,1
67110,106,1
67111,106,1
67112,106,1
67113,106,2
67114,106,1
67115,106,1
67116,106,1
67117,106,1
67118,106,1
67119,106,1
141,106,1
67120,106,1
67121,106,1
67122,106,1
67123,106,1
67124,106,1
67125,106,1
67126,106,1
67127,106,1
67128,106,1
67129,106,2
67130,106,2
67131,106,2
67132,106,1
67133,106,1
67134,106,1
67135,106,1
67136,106,1
67137,106,1
67138,106,1
67139,106,1
67140,106,1
67141,106,1
67142,106,1
67143,106,1
67144,106,1
67145,106,1
67146,106,1
477,106,2
67147,106,1
67148,106,1
67149,106,1
67150,106,1
67151,106,1
67152,106,1
67153,106,1
67154,106,1
67155,106,1
67156,106,1
67157,106,1
67158,106,1
67159,106,2
67160,106,1
67161,106,1
67162,106,1
67163,106,1
67164,106,3
67165,106,1
67166,106,1
67167,106,1
67168,106,1
67169,106,1
67170,106,1
67171,106,1
67172,106,1
67173,106,1
67174,106,1
67175,106,1
67176,106,1
50,106,1
67177,106,1
67178,106,2
67179,106,1
67180,106,1
67181,106,1
67182,106,1
67183,106,1
67184,106,2
67185,106,1
67186,106,1
67187,106,1
67188,106,1
67189,106,1
67190,106,1
67191,106,1
67192,106,1
67193,106,2
67194,106,1
67195,106,1
67196,106,1
67197,106,1
67198,106,1
67199,106,1
67200,106,1
67201,106,1
67202,106,1
67203,106,1
67204,106,1
67205,106,1
67206,106,1
67207,106,2
67208,106,1
67209,106,2
67210,106,1
67211,106,1
67212,106,1
67213,106,1
67214,106,1
67215,106,1
67216,106,1
67217,106,1
67218,106,1
67219,106,1
67220,106,1
67221,106,1
67222,106,1
67223,106,1
67224,106,1
67225,106,1
67226,106,1
67227,106,1
67228,106,2
67229,106,1
67230,106,1
67231,106,1
67232,106,1
67233,106,2
67234,106,1
67235,106,1
67236,106,1
67237,106,1
67238,106,1
67239,106,1
67240,106,1
67241,106,1
67242,106,1
67243,106,1
67244,106,1
67245,106,1
67246,106,1
67247,106,1
67248,106,1
67249,106,2
67250,106,1
67251,106,2
67252,106,1
67253,106,2
67254,106,1
67255,106,1
67256,106,2
67257,106,1
67258,106,1
67259,106,3
67260,106,1
67261,106,1
67262,106,1
67263,106,1
67264,106,1
67265,106,1
67266,106,2
67267,106,1
67268,106,1
67269,106,1
67270,106,1
67271,106,1
67272,106,1
67273,106,1
67274,106,1
67275,106,1
67276,106,1
67277,106,1
67278,106,1
67279,106,1
67280,106,1
67281,106,1
67282,106,1
67283,106,1
67284,106,2
67285,106,1
67286,106,1
67287,106,1
67288,106,1
67289,106,1
67290,106,2
67291,106,1
67292,106,1
67293,106,2
67294,106,1
67295,106,1
67296,106,1
67297,106,1
67298,106,1
67299,106,1
67300,106,1
67301,106,1
67302,106,1
67303,106,1
67304,106,1
67305,106,1
67306,106,2
67307,106,1
67308,106,1
67309,106,1
67310,106,1
67311,106,1
67312,106,1
67313,106,1
67314,106,1
67315,106,1
67316,106,1
67317,106,3
67318,106,1
67319,106,1
67320,106,1
67321,106,1
67322,106,1
67323,106,2
67324,106,2
67325,106,1
67326,106,1
67327,106,1
67328,106,1
67329,106,1
67330,106,1
67331,106,1
67332,106,1
67333,106,1
67334,106,1
67335,106,1
67336,106,2
67337,106,1
67338,106,1
67339,106,1
67340,106,1
67341,106,1
67342,106,1
67343,106,1
67344,106,1
67345,106,1
67346,106,2
67347,106,2
67348,106,1
67349,106,2
67350,106,1
67351,106,1
67352,106,1
67353,106,1
67354,106,1
67355,106,1
67356,106,1
67357,106,1
67358,106,2
67359,106,1
67360,106,1
67361,106,1
67362,106,1
67363,106,1
67364,106,1
67365,106,1
67366,106,1
67367,106,1
67368,106,2
67369,106,2
67370,106,1
67371,106,2
67372,106,1
67373,106,1
67374,106,1
67375,106,1
67376,106,1
67377,106,1
67378,106,1
67379,106,1
67380,106,1
67381,106,1
67382,106,1
67383,106,1
67384,106,1
67385,106,1
67386,106,1
67387,106,1
67388,106,1
67389,106,1
67390,106,1
67391,106,1
67392,106,3
67393,106,1
67394,106,1
67395,106,1
67396,106,1
67397,106,1
67398,106,1
67399,106,1
67400,106,1
67401,106,1
67402,106,1
67403,106,2
67404,106,2
67405,106,1
67406,106,1
67407,106,1
67408,106,1
67409,106,1
67410,106,1
67411,106,1
67412,106,2
67413,106,1
67414,106,1
67415,106,1
67416,106,1
67417,106,2
67418,106,1
67419,106,1
67420,106,1
67421,106,1
67422,106,1
67423,106,1
67424,106,1
67425,106,1
67426,106,1
67427,106,1
67428,106,1
67429,106,1
67430,106,1
67431,106,1
67432,106,1
67433,106,1
67434,106,1
67435,106,1
67436,106,1
67437,106,1
67438,106,2
67439,106,1
67440,106,1
67441,106,2
67442,106,1
67443,106,1
67444,106,1
67445,106,1
67446,106,1
536,106,1
67447,106,1
67448,106,1
67449,106,1
67450,106,1
67451,106,1
67452,106,1
67453,106,1
67454,106,1
67455,106,1
67456,106,2
67457,106,1
67458,106,2
67459,106,1
67460,106,1
67461,106,1
67462,106,1
67463,106,1
67464,106,1
67465,106,1
67466,106,1
67467,106,1
67468,106,1
67469,106,1
67470,106,1
67471,106,1
67472,106,1
67473,106,1
67474,106,3
67475,106,1
67476,106,1
67477,106,1
67478,106,1
67479,106,1
67480,106,1
67481,106,1
67482,106,1
67483,106,1
67484,106,1
67485,106,1
67486,106,1
67487,106,1
67488,106,1
67489,106,2
67490,106,1
67491,106,1
67492,106,1
67493,106,2
67494,106,1
67495,106,1
67496,106,1
67497,106,2
67498,106,1
67499,106,1
67500,106,1
67501,106,2
67502,106,1
67503,106,1
67504,106,1
67505,106,1
67506,106,1
67507,106,1
67508,106,1
67509,106,1
67510,106,1
67511,106,1
67512,106,1
67513,106,1
67514,106,1
67515,106,3
67516,106,1
67517,106,1
67518,106,1
67519,106,1
67520,106,1
67521,106,1
67522,106,1
67523,106,2
67524,106,1
67525,106,2
67526,106,1
67527,106,1
67528,106,1
67529,106,1
67530,106,1
67531,106,1
67532,106,1
67533,106,1
67534,106,1
67535,106,3
67536,106,1
67537,106,1
67538,106,1
67539,106,1
67540,106,1
67541,106,1
67542,106,1
67543,106,2
67544,106,1
67545,106,1
67546,106,1
67547,106,1
67548,106,1
67549,106,1
67550,106,2
67551,106,1
67552,106,1
67553,106,1
67554,106,1
67555,106,1
67556,106,2
67557,106,1
67558,106,1
67559,106,1
67560,106,2
67561,106,2
67562,106,1
67563,106,1
67564,106,1
67565,106,1
67566,106,1
67567,106,1
67568,106,1
67569,106,1
67570,106,1
67571,106,1
67572,106,2
67573,106,1
67574,106,1
67575,106,1
67576,106,1
67577,106,1
67578,106,1
67579,106,1
67580,106,1
67581,106,2
67582,106,1
10986,106,1
67583,106,1
67584,106,1
67585,106,1
67586,106,1
67587,106,1
67588,106,1
15998,106,1
67589,106,1
67590,106,1
67591,106,1
67592,106,1
67593,106,1
67594,106,1
67595,106,1
67596,106,1
67597,106,1
67598,106,1
67599,106,1
67600,106,1
67601,106,1
67602,106,1
67603,106,1
67604,106,1
67605,106,1
67606,106,1
67607,106,1
67608,106,1
67609,106,2
67610,106,1
67611,106,1
67612,106,1
67613,106,1
67614,106,1
67615,106,1
67616,106,1
67617,106,1
67618,106,1
67619,106,1
67620,106,1
67621,106,1
67622,106,1
67623,106,1
67624,106,1
67625,106,1
67626,106,1
67627,106,2
67628,106,1
67629,106,1
67630,106,1
67631,106,2
67632,106,1
67633,106,2
67634,106,1
67635,106,1
67636,106,1
67637,106,1
67638,106,2
67639,106,1
67640,106,1
67641,106,1
67642,106,1
67643,106,2
67644,106,1
67645,106,1
67646,106,1
67647,106,1
67648,106,2
67649,106,2
67650,106,1
67651,106,2
67652,106,1
67653,106,1
67654,106,1
67655,106,1
67656,106,1
67657,106,1
67658,106,1
67659,106,1
67660,106,1
67661,106,1
67662,106,1
67663,106,1
67664,106,1
67665,106,1
67666,106,1
67667,106,2
67668,106,1
67669,106,1
67670,106,1
67671,106,1
67672,106,1
67673,106,1
67674,106,1
67675,106,1
67676,106,3
67677,106,1
67678,106,2
67679,106,1
67680,106,1
67681,106,1
67682,106,1
67683,106,1
67684,106,1
67685,106,1
67686,106,1
67687,106,1
67688,106,2
67689,106,1
67690,106,2
67691,106,2
67692,106,1
67693,106,1
67694,106,1
67695,106,2
67696,106,2
67697,106,1
67698,106,1
67699,106,1
67700,106,1
67701,106,1
67702,106,1
67703,106,1
67704,106,1
67705,106,1
67706,106,1
67707,106,1
67708,106,1
67709,106,1
67710,106,1
67711,106,1
67712,106,1
67713,106,1
67714,106,1
67715,106,1
67716,106,1
67717,106,1
67718,106,1
67719,106,1
67720,106,1
67721,106,2
67722,106,3
67723,106,1
67724,106,1
67725,106,1
67726,106,1
67727,106,2
67728,106,1
67729,106,1
67730,106,1
67731,106,1
67732,106,1
67733,106,1
67734,106,1
67735,106,1
67736,106,1
67737,106,1
67738,106,1
67739,106,1
67740,106,1
67741,106,1
67742,106,1
67743,106,1
67744,106,1
67745,106,1
67746,106,1
67747,106,1
67748,106,1
67749,106,1
67750,106,1
67751,106,1
67752,106,1
67753,106,1
67754,106,1
67755,106,1
67756,106,1
67757,106,2
67758,106,1
67759,106,1
67760,106,1
67761,106,1
67762,106,1
67763,106,1
67764,106,1
67765,106,1
67766,106,1
67767,106,1
67768,106,1
67769,106,1
67770,106,1
67771,106,3
67772,106,1
67773,106,1
67774,106,1
67775,106,1
67776,106,1
67777,106,1
67778,106,1
67779,106,1
67780,106,1
67781,106,1
67782,106,2
67783,106,1
67784,106,3
67785,106,2
67786,106,1
67787,106,1
67788,106,1
67789,106,1
67790,106,1
67791,106,1
67792,106,1
67793,106,1
67794,106,1
67795,106,1
67796,106,1
67797,106,1
67798,106,1
67799,106,1
67800,106,1
67801,106,1
67802,106,1
67803,106,2
271,106,1
67804,106,1
67805,106,1
67806,106,1
67807,106,1
67808,106,1
67809,106,1
67810,106,1
67811,106,1
67812,106,1
67813,106,1
67814,106,1
67815,106,1
67816,106,1
67817,106,1
67818,106,1
67819,106,1
67820,106,1
67821,106,1
67822,106,1
67823,106,2
67824,106,1
67825,106,1
67826,106,1
67827,106,1
67828,106,1
67829,106,1
67830,106,1
67831,106,1
67832,106,2
67833,106,1
67834,106,1
67835,106,2
67836,106,1
67837,106,1
67838,106,1
67839,106,1
67840,106,1
67841,106,1
67842,106,1
67843,106,1
67844,106,1
67845,106,1
67846,106,1
67847,106,1
67848,106,1
67849,106,1
67850,106,1
67851,106,1
67852,106,1
67853,106,2
67854,106,3
67855,106,1
67856,106,1
67857,106,1
67858,106,1
67859,106,1
67860,106,1
67861,106,1
67862,106,1
67863,106,1
67864,106,1
67865,106,1
67866,106,1
67867,106,1
67868,106,1
67869,106,1
67870,106,1
67871,106,2
67872,106,1
67873,106,1
67874,106,1
67875,106,2
67876,106,1
67877,106,1
67878,106,1
67879,106,1
67880,106,1
67881,106,1
531,106,1
67882,106,1
67883,106,1
67884,106,1
67885,106,1
67886,106,2
67887,106,1
67888,106,1
67889,106,1
67890,106,1
67891,106,1
67892,106,1
67893,106,1
67894,106,1
67895,106,2
67896,106,1
67897,106,1
67898,106,1
9367,106,2
67899,106,2
67900,106,1
67901,106,2
67902,106,1
67903,106,1
67904,106,1
67905,106,1
67906,106,1
67907,106,1
523,106,1
67908,106,2
67909,106,1
67910,106,1
67911,106,1
67912,106,1
67913,106,1
67914,106,2
67915,106,1
67916,106,1
67917,106,1
67918,106,2
67919,106,1
67920,106,1
67921,106,1
67922,106,1
67923,106,1
67924,106,1
67925,106,1
67926,106,1
67927,106,3
67928,106,1
67929,106,1
67930,106,1
67931,106,1
67932,106,1
67933,106,1
67934,106,1
67935,106,1
67936,106,1
67937,106,1
67938,106,1
67939,106,1
67940,106,1
67941,106,1
67942,106,1
67943,106,1
67944,106,1
67945,106,1
67946,106,1
67947,106,1
67948,106,2
67949,106,1
67950,106,1
67951,106,1
67952,106,1
67953,106,1
67954,106,2
67955,106,1
67956,106,1
67957,106,1
67958,106,1
67959,106,1
67960,106,2
67961,106,1
67962,106,1
67963,106,1
67964,106,2
67965,106,1
67966,106,1
67967,106,1
67968,106,1
67969,106,1
67970,106,1
67971,106,1
67972,106,1
67973,106,1
67974,106,1
67975,106,1
67976,106,1
67977,106,1
67978,106,1
67979,106,2
67980,106,2
67981,106,1
67982,106,1
67983,106,1
67984,106,1
67985,106,1
67986,106,1
67987,106,2
67988,106,1
67989,106,2
67990,106,1
67991,106,1
67992,106,1
67993,106,1
67994,106,1
67995,106,1
67996,106,1
67997,106,1
67998,106,1
67999,106,1
68000,106,1
68001,106,1
68002,106,1
68003,106,1
68004,106,1
68005,106,2
68006,106,1
68007,106,1
68008,106,1
68009,106,1
68010,106,1
68011,106,2
68012,106,1
68013,106,1
68014,106,1
68015,106,1
68016,106,2
68017,106,1
68018,106,1
68019,106,1
68020,106,2
68021,106,1
68022,106,1
68023,106,1
68024,106,1
68025,106,1
68026,106,1
68027,106,1
68028,106,1
68029,106,1
68030,106,1
68031,106,3
68032,106,1
68033,106,1
68034,106,1
68035,106,1
68036,106,1
68037,106,1
68038,106,1
68039,106,1
68040,106,1
68041,106,1
68042,106,1
68043,106,1
68044,106,2
68045,106,1
68046,106,1
68047,106,2
68048,106,1
68049,106,1
68050,106,2
68051,106,1
68052,106,1
68053,106,1
68054,106,1
68055,106,1
68056,106,1
68057,106,1
68058,106,1
68059,106,1
68060,106,2
68061,106,1
68062,106,1
68063,106,1
68064,106,1
68065,106,1
68066,106,1
68067,106,1
68068,106,1
68069,106,1
68070,106,1
68071,106,2
68072,106,1
68073,106,1
68074,106,1
68075,106,1
68076,106,1
68077,106,2
68078,106,1
68079,106,1
68080,106,2
68081,106,1
68082,106,1
68083,106,2
68084,106,1
68085,106,3
68086,106,1
68087,106,1
68088,106,1
68089,106,2
68090,106,1
68091,106,1
68092,106,1
68093,106,1
68094,106,1
68095,106,1
68096,106,1
68097,106,1
68098,106,1
68099,106,1
68100,106,1
68101,106,1
68102,106,1
68103,106,1
68104,106,1
68105,106,1
68106,106,1
68107,106,2
68108,106,1
68109,106,1
68110,106,1
68111,106,1
68112,106,1
68113,106,1
68114,106,1
68115,106,1
68116,106,1
68117,106,1
68118,106,1
68119,106,1
68120,106,1
68121,106,1
68122,106,1
68123,106,1
68124,106,1
68125,106,1
68126,106,1
68127,106,1
68128,106,1
68129,106,1
68130,106,1
68131,106,1
68132,106,1
68133,106,1
68134,106,1
68135,106,1
68136,106,1
68137,106,1
68138,106,1
68139,106,1
68140,106,2
68141,106,1
68142,106,1
68143,106,1
68144,106,1
68145,106,1
68146,106,1
68147,106,1
68148,106,1
68149,106,1
68150,106,1
68151,106,1
68152,106,2
68153,106,1
68154,106,1
68155,106,1
68156,106,1
68157,106,1
68158,106,2
68159,106,1
68160,106,1
68161,106,1
68162,106,1
68163,106,1
68164,106,1
68165,106,1
68166,106,1
68167,106,1
68168,106,1
68169,106,1
68170,106,1
68171,106,1
68172,106,1
68173,106,1
68174,106,2
68175,106,1
68176,106,1
68177,106,2
68178,106,2
68179,106,1
68180,106,2
68181,106,1
68182,106,1
68183,106,1
68184,106,1
68185,106,1
68186,106,1
68187,106,1
68188,106,1
68189,106,1
68190,106,1
68191,106,2
68192,106,1
68193,106,1
68194,106,1
68195,106,3
68196,106,1
68197,106,1
68198,106,1
68199,106,1
68200,106,1
68201,106,1
68202,106,1
68203,106,1
68204,106,1
68205,106,1
68206,106,1
68207,106,1
68208,106,1
68209,106,1
68210,106,1
68211,106,1
68212,106,1
68213,106,1
68214,106,1
68215,106,1
68216,106,1
68217,106,1
68218,106,1
68219,106,1
68220,106,1
68221,106,1
68222,106,1
68223,106,1
68224,106,2
68225,106,2
68226,106,1
68227,106,1
68228,106,1
68229,106,1
68230,106,1
68231,106,1
68232,106,1
68233,106,1
68234,106,1
68235,106,1
68236,106,1
68237,106,1
68238,106,1
68239,106,2
68240,106,1
68241,106,1
68242,106,1
68243,106,2
68244,106,1
68245,106,1
68246,106,1
68247,106,1
68248,106,1
68249,106,1
68250,106,1
68251,106,1
68252,106,1
68253,106,2
68254,106,1
68255,106,2
68256,106,2
68257,106,1
68258,106,1
68259,106,1
68260,106,1
68261,106,1
68262,106,1
68263,106,1
68264,106,2
68265,106,1
68266,106,1
68267,106,1
68268,106,1
68269,106,1
68270,106,1
61,106,1
68271,106,1
68272,106,1
68273,106,1
68274,106,1
68275,106,1
68276,106,1
68277,106,3
68278,106,1
68279,106,1
68280,106,1
68281,106,1
68282,106,1
68283,106,1
68284,106,1
68285,106,1
68286,106,1
68287,106,1
68288,106,1
68289,106,1
68290,106,1
68291,106,2
